#"time"	"Top model:Y_0.masse"	"Top model:Y_1.masse"	"Top model:Y_2.masse"	"Top model:Y_3.masse"	"Top model:Y_4.masse"	"Top model:Y_5.masse"	"Top model:Y_6.masse"	"Top model:Y_7.masse"	"Top model:Y_8.masse"	"Top model:Y_9.masse"	"Top model:Y_10.masse"	"Top model:Y_11.masse"	"Top model:Y_12.masse"	"Top model:Y_13.masse"	"Top model:Y_14.masse"	"Top model:Y_15.masse"	"Top model:Y_16.masse"	"Top model:Y_17.masse"	"Top model:Y_18.masse"	"Top model:Y_19.masse"	"Top model:Y_20.masse"	"Top model:Y_21.masse"	"Top model:Y_22.masse"	"Top model:Y_23.masse"	"Top model:Y_24.masse"	"Top model:Y_25.masse"	"Top model:Y_26.masse"	"Top model:Y_27.masse"	"Top model:Y_28.masse"	"Top model:Y_29.masse"	"Top model:Y_30.masse"	"Top model:Y_31.masse"	"Top model:Y_32.masse"	"Top model:Y_33.masse"	"Top model:Y_34.masse"	"Top model:Y_35.masse"	"Top model:Y_36.masse"	"Top model:Y_37.masse"	"Top model:Y_38.masse"	"Top model:Y_39.masse"	"Top model:Y_40.masse"	"Top model:Y_41.masse"	"Top model:Y_42.masse"	"Top model:Y_43.masse"	"Top model:Y_44.masse"	"Top model:Y_45.masse"	"Top model:Y_46.masse"	"Top model:Y_47.masse"	"Top model:Y_48.masse"	"Top model:Y_49.masse"	"Top model:Y_50.masse"	"Top model:Y_51.masse"	"Top model:Y_52.masse"	"Top model:Y_53.masse"	"Top model:Y_54.masse"	"Top model:Y_55.masse"	"Top model:Y_56.masse"	"Top model:Y_57.masse"	"Top model:Y_58.masse"	"Top model:Y_59.masse"	"Top model:Y_60.masse"	"Top model:Y_61.masse"	"Top model:Y_62.masse"	"Top model:Y_63.masse"	"Top model:Y_64.masse"	"Top model:Y_65.masse"	"Top model:Y_66.masse"	"Top model:Y_67.masse"	"Top model:Y_68.masse"	"Top model:Y_69.masse"	
0	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06	1e-06
1	1.05026832640787e-06	1.04983557135203e-06	1.04633138472891e-06	1.05038745804174e-06	1.05902413851962e-06	1.05769544704231e-06	1.04189179315491e-06	1.05745147781133e-06	1.04531969966486e-06	1.04389496717751e-06
2	1.10361015973505e-06	1.10269628842417e-06	1.09531032790369e-06	1.10386180296869e-06	1.12218198158975e-06	1.11935369016394e-06	1.08598858412625e-06	1.11883475987957e-06	1.09318258573465e-06	1.09018966163196e-06
3	1.16023580691319e-06	1.15878772713879e-06	1.14710663449248e-06	1.16063465646999e-06	1.18979542806995e-06	1.18527766617392e-06	1.13242103636674e-06	1.18444938301356e-06	1.14374895258401e-06	1.13903158314268e-06
4	1.21916274617719e-06	1.21713433383858e-06	1.20080287791902e-06	1.21972158700056e-06	1.26075217002277e-06	1.25437329180456e-06	1.18034936188793e-06	1.25320467091967e-06	1.19611869190153e-06	1.18954539490958e-06
5	1.28108250785015e-06	1.2784187712398e-06	1.25701264785398e-06	1.28181657942633e-06	1.33594060793232e-06	1.32749683366089e-06	1.23030619225611e-06	1.325951081971e-06	1.2508863229586e-06	1.24229939215252e-06
6	1.34614709308048e-06	1.342788962711e-06	1.31585360242112e-06	1.34707277104002e-06	1.4156131096625e-06	1.40488309770413e-06	1.282377381119e-06	1.40292029319164e-06	1.30816163950549e-06	1.2973929223182e-06
7	1.4145162228948e-06	1.41040027970323e-06	1.3774489072895e-06	1.41565109515216e-06	1.50003709358617e-06	1.48678057774949e-06	1.33665241574195e-06	1.4843574299359e-06	1.36805946246041e-06	1.35492973867775e-06
8	1.48635773027311e-06	1.48141591676389e-06	1.44192749347748e-06	1.48772067797162e-06	1.58949592614461e-06	1.57345225338115e-06	1.39322457079337e-06	1.57052184652462e-06	1.43069987008789e-06	1.41501819571258e-06
9	1.56184797213592e-06	1.55600728543239e-06	1.50942432722396e-06	1.56345925569026e-06	1.68428987293306e-06	1.6651764343794e-06	1.45219106863868e-06	1.66168795219405e-06	1.49620843871608e-06	1.47777145316478e-06
10	1.64117226225492e-06	1.634354427968e-06	1.58008069249185e-06	1.64305361279993e-06	1.78473710650412e-06	1.76224765437128e-06	1.51365324641814e-06	1.7581460849874e-06	1.56471649447546e-06	1.54330768913647e-06
11	1.72452532614949e-06	1.71664645190854e-06	1.65404448669492e-06	1.72670004272284e-06	1.89117477427116e-06	1.86497761657376e-06	1.57771673019582e-06	1.86020343637172e-06	1.63636137656363e-06	1.61175032263918e-06
12	1.81211177908575e-06	1.80308198650864e-06	1.73147053026707e-06	1.81460483189103e-06	2.00396013009577e-06	1.9736961946661e-06	1.64449161647882e-06	1.96818502952438e-06	1.71128671256375e-06	1.68322824601236e-06
13	1.90414662835122e-06	1.89386966215911e-06	1.81252089072172e-06	1.90698476846858e-06	2.12347173335654e-06	2.08875249200443e-06	1.7140926614187e-06	2.08243475440423e-06	1.78964270636869e-06	1.75787606764883e-06
14	2.00085580103813e-06	1.98922861394435e-06	1.89736522187982e-06	2.00406767697107e-06	2.2501107195233e-06	2.21051596257958e-06	1.78663947802027e-06	2.20331646290319e-06	1.87158643928782e-06	1.83583436548391e-06
15	2.10247669863044e-06	2.08938901055326e-06	1.9861811189762e-06	2.10609298010042e-06	2.38430214650068e-06	2.33937759731673e-06	1.86225674169645e-06	2.33121512756564e-06	1.95728218494004e-06	1.91724995172578e-06
16	2.20925877975606e-06	2.19459260981978e-06	2.07915449038756e-06	2.21331228918051e-06	2.52649642125905e-06	2.47575117952567e-06	1.94107440452266e-06	2.46653806756484e-06	2.04690173856436e-06	2.00227614932542e-06
17	2.3214641725344e-06	2.30509334223404e-06	2.17647994676007e-06	2.32599002464951e-06	2.67717081154029e-06	2.62007461353208e-06	2.02322791855863e-06	2.60971624584024e-06	2.1406247614078e-06	2.09107308070677e-06
18	2.43816012934196e-06	2.4199688285691e-06	2.27731915239619e-06	2.44319058618452e-06	2.83518823169598e-06	2.7712407306136e-06	2.1079844736697e-06	2.75964804561818e-06	2.23763711702032e-06	2.18286056040728e-06
19	2.56199109548949e-06	2.54181753227745e-06	2.38392069685094e-06	2.56757118869166e-06	3.00427223071296e-06	2.93278962007231e-06	2.19720222931735e-06	2.9198406907315e-06	2.34009346304339e-06	2.27966602997629e-06
20	2.69211125762187e-06	2.66980146664715e-06	2.49551225814608e-06	2.69828387704735e-06	3.18343997210413e-06	3.10375593848079e-06	2.2901960040926e-06	3.08933220434058e-06	2.44724104209576e-06	2.38076461693337e-06
21	2.82884003315937e-06	2.80422954632457e-06	2.61232741770865e-06	2.83565100930822e-06	3.37329282083694e-06	3.28468866764719e-06	2.38712561207794e-06	3.26866236407047e-06	2.5592946535335e-06	2.48634671100838e-06
