#"time"	"Top model:Y_0.masse"	"Top model:Y_1.masse"	"Top model:Y_2.masse"	"Top model:Y_3.masse"	"Top model:Y_4.masse"	"Top model:Y_5.masse"	"Top model:Y_6.masse"	"Top model:Y_7.masse"	"Top model:Y_8.masse"	"Top model:Y_9.masse"	"Top model:Controleur.masse"	"Top model:Y_10.masse"	"Top model:Y_11.masse"	"Top model:Y_12.masse"	"Top model:Y_13.masse"	"Top model:Y_14.masse"	"Top model:Y_15.masse"	"Top model:Y_16.masse"	"Top model:Y_17.masse"	"Top model:Y_18.masse"	"Top model:Y_19.masse"	"Top model:Y_20.masse"	"Top model:Y_21.masse"	"Top model:Y_22.masse"	"Top model:Y_23.masse"	"Top model:Y_24.masse"	"Top model:Y_25.masse"	"Top model:Y_26.masse"	"Top model:Y_27.masse"	"Top model:Y_28.masse"	"Top model:Y_29.masse"	"Top model:Y_30.masse"	"Top model:Y_31.masse"	"Top model:Y_32.masse"	"Top model:Y_33.masse"	"Top model:Y_34.masse"	"Top model:Y_35.masse"	"Top model:Y_36.masse"	"Top model:Y_37.masse"	"Top model:Y_38.masse"	"Top model:Y_39.masse"	
0	0	0	0	0	0	0	0	0	0	0	NA
1	0.0265873554030211	0.00576937718083145	0.0275668667841917	0.00664075561556377	0.0104117814085161	0.0364867000048601	0.0306370264810061	0.0338447365627915	0.0268234179359251	0.00670205165623885	NA
2	0.0525189397397535	0.0115169190581968	0.0544267208646283	0.0132505740786506	0.0207356770312427	0.0717111994882201	0.0603939597738563	0.0666083482000746	0.0529788915739144	0.0133724685613512	NA
3	0.0777348330954765	0.0172255429134962	0.0805189427139741	0.0198098733415071	0.0309417158249653	0.105614671763077	0.0892090640292605	0.0982298229854493	0.0784063178681551	0.0199914940377275	NA
4	0.102279640448116	0.0229011986918	0.105891173785178	0.0263255704438866	0.0410413857605402	0.138279902844397	0.117140489170543	0.128780024350204	0.103151020195426	0.0265661142072773	NA
5	0.126147650700058	0.0285384502194872	0.13053895268802	0.0327915043796944	0.0510258532318183	0.169721225517483	0.144188679382842	0.158266234914323	0.127207575206139	0.0330901183937956	NA
6	0.149404018107078	0.0341487724237901	0.154530927753752	0.0392209076361796	0.0609162032925641	0.200045121912187	0.170434032616857	0.186782520631406	0.15064196843578	0.0395768633261837	NA
7	0.172041449574401	0.0397266942564641	0.177860866412754	0.0456075722004163	0.0707034746502099	0.229261512345257	0.195874513854225	0.21433273063093	0.173447150445844	0.0460200903872393	NA
8	0.194076417223005	0.0452724028340497	0.200547036948593	0.05195178217277	0.08038874160637	0.257410845756338	0.220534806280774	0.240949593659596	0.195640015497471	0.0524200915269535	NA
9	0.215524954791214	0.0507860841924589	0.222607203548393	0.0582538197650771	0.0899730672661178	0.284532093786711	0.244438836117643	0.266664729678464	0.217237004242481	0.0587771567366959	NA
10	0.236423266424825	0.0562733892567605	0.244079792626895	0.064520204584914	0.0994669384449631	0.310688451870078	0.267632607456658	0.291533105296736	0.238274848018886	0.0650978672301055	NA
11	0.25674480137714	0.0617235384265716	0.264938713015603	0.0707386950864425	0.108852428292478	0.335863865973821	0.29009227870814	0.315534571352191	0.258727095583516	0.0713698805659755	NA
12	0.276525506882119	0.0671422122457514	0.285222050749502	0.0769158489131362	0.118140101165315	0.360119809807533	0.311863174301584	0.338722914907333	0.278630202254796	0.077599816608505	NA
13	0.295779776364853	0.0725295924887185	0.304945688500677	0.0830519408456167	0.127330976526572	0.383489864768284	0.33296641707097	0.361125682954457	0.297998912413257	0.0837879576432246	NA
14	0.314521620189407	0.0778858598801201	0.324125070673531	0.0891472438379346	0.136426063214346	0.406006385774961	0.353422482071703	0.382769489247895	0.316847574554217	0.0899345840618859	NA
15	0.332764675853446	0.0832111941008934	0.342775215498389	0.0952020290297107	0.145426359552478	0.427700546062373	0.373251216446177	0.403680045920289	0.335190151917266	0.0960399743751658	NA
16	0.350522217911567	0.0885057737942942	0.360910726791365	0.101216565758197	0.154332853460124	0.448602380339362	0.392471858680125	0.42388219402776	0.353040232830348	0.102104405225285	NA
17	0.367807167634548	0.0937697765718985	0.378545805389786	0.10719112157027	0.163146522560218	0.468740826370708	0.411103057268454	0.443399933060298	0.370411040776125	0.108128151398556	NA
18	0.384632102411421	0.0990033790195324	0.395694260271915	0.113125962234297	0.171868334286729	0.488143765040224	0.429162888808529	0.46225644945227	0.387315444187956	0.114111485837801	NA
19	0.400993107408238	0.10420156836463	0.412353076095942	0.119015475980895	0.180490660167617	0.50681970993084	0.446651640500463	0.48045623825892	0.403749738091409	0.120048756421392	NA
20	0.416934844458695	0.10937492579985	0.428568650547909	0.124871715657547	0.18903170870577	0.52483191074773	0.463621295851677	0.498057359856842	0.419759000665101	0.125952118646375	NA
