#"time"	"Top model:Y_0.masse"	"Top model:Y_1.masse"	"Top model:Y_2.masse"	"Top model:Y_3.masse"	"Top model:Y_4.masse"	"Top model:Y_5.masse"	"Top model:Y_6.masse"	"Top model:Y_7.masse"	"Top model:Y_8.masse"	"Top model:Y_9.masse"	"Top model:Y_10.masse"	"Top model:Y_11.masse"	"Top model:Y_12.masse"	"Top model:Y_13.masse"	"Top model:Y_14.masse"	"Top model:Y_15.masse"	"Top model:Y_16.masse"	"Top model:Y_17.masse"	"Top model:Y_18.masse"	"Top model:Y_19.masse"	
0	0	0	0	0	0	0	0	0	0	0
1	0.0173421753452031	0.0147660732886539	0.0256472560484154	0.0265924232414367	0.0485137525280768	0.0272605879157311	0.0323429100238931	0.0288568112342487	0.0202834719698873	0.00826761425066825
2	0.0344174184617294	0.0293430183257092	0.0506861109381829	0.0525288152532726	0.0947640503339312	0.053830392442669	0.0637013861911797	0.0569361921927247	0.0401949015525679	0.0164832218126767
3	0.0511793366271613	0.0436900510377872	0.075057463436613	0.0777492520935547	0.138723318445784	0.079648995656998	0.0940138248809049	0.0841768502572174	0.0596823698443645	0.0246226648467768
4	0.0676502782298872	0.0578250239269539	0.0988031400343254	0.10229835407463	0.180547875432165	0.104763073734803	0.123344905779678	0.11063065440404	0.0787741729943129	0.0326947470240265
5	0.0838192505878812	0.071737248674389	0.121916366651901	0.12617041618762	0.220302573012069	0.129167758668673	0.151698482614043	0.136295017727438	0.0974598312343251	0.0406920537182796
6	0.099723583412456	0.0854576631051449	0.144459053531356	0.149430610463196	0.258165550340514	0.152930593498289	0.179162036823068	0.161243374239392	0.115784617119868	0.0486311479504228
7	0.115351826826991	0.09897527959762	0.166423011104802	0.172071648958561	0.294189859228416	0.176044999971284	0.20573646517963	0.185471090595942	0.133737344465113	0.0565045393835105
8	0.130708773573388	0.112293095656298	0.18782309685624	0.19411001278628	0.328464787467515	0.198528672076472	0.231450552915803	0.208998982686638	0.151325567386014	0.0643127717644334
9	0.145799133194489	0.125414064480303	0.208673786839459	0.215561744353362	0.361075286934689	0.220398820977926	0.256332153348791	0.2318472651283	0.168556686623001	0.0720563843401044
10	0.160642232292763	0.138353926544128	0.229009237573071	0.236463059068081	0.392132444443053	0.241693168341927	0.280431899722949	0.254057433027599	0.185454661203032	0.0797435595251412
11	0.175212965529695	0.151089696888845	0.248802572381121	0.256787408245132	0.421651171423649	0.262385466049344	0.30372774102938	0.275604189709825	0.201992838055507	0.0873594691264098
12	0.189530759823032	0.163637223067807	0.268087760889738	0.276570749977323	0.449736436074187	0.28251312268202	0.32626938516953	0.296528562385454	0.218195230906064	0.0949123505580252
13	0.203600006036855	0.175999287469906	0.286877848533871	0.295827485171311	0.476457848925401	0.302091545883306	0.348081249092251	0.316848528788092	0.234068657368094	0.102402725432031
14	0.21742501881255	0.188178631358256	0.305185545838278	0.314571631400559	0.501881640142955	0.321135722860492	0.369186959253646	0.33658154735955	0.249619796633107	0.109831111043684
15	0.23101003789199	0.200177955478062	0.323023237015543	0.332816833109163	0.526070823681745	0.339660231857445	0.389609377209077	0.355744572249738	0.264855192281193	0.117198020407181
16	0.244359229417745	0.211999920655501	0.340402988343357	0.350576371544055	0.549085353468681	0.357679253314203	0.409370624376641	0.374354067883269	0.27978125503442	0.124503962291088
17	0.257476687210741	0.223647148387784	0.357336556326759	0.367863174422879	0.570982272001104	0.375206580722075	0.42849210599897	0.392426023105346	0.294404265454344	0.131749441253485
18	0.270366434025651	0.235122221424396	0.373835395650721	0.38468982534437	0.591815851728934	0.392255631182411	0.446994534329127	0.409975964918907	0.308730376584661	0.138934957676781
19	0.283019867264538	0.24641646275972	0.389894799586941	0.401052413933595	0.611618396484063	0.408823099978873	0.464880340348062	0.427002177122933	0.322751724614858	0.146053911291454
20	0.295466200225539	0.257554988381238	0.405557784266441	0.416995610949221	0.630478640650226	0.424954839668279	0.482204708488374	0.443553377196028	0.336502281174318	0.153121045983406
21	0.307696472521672	0.268528878302942	0.420818659459079	0.432514421028509	0.648423010308464	0.440646384510091	0.498968204446086	0.459626491292314	0.349973652370644	0.160129694087722
22	0.319714434832839	0.279340565963026	0.43568774835949	0.447620140793554	0.665495981347152	0.455909746321231	0.515188986320972	0.475235329057027	0.363171506662903	0.167080339630966
23	0.331523772729454	0.289992448831654	0.450175109139098	0.462323766165236	0.681739869855886	0.470756609146175	0.530884624348765	0.490393301239991	0.376101397420214	0.173973462633971
24	0.3431281078027	0.300486888942595	0.464290541749952	0.476636000367474	0.697194937007712	0.485198338201027	0.546072119933115	0.505113431217825	0.388768765258489	0.180809539144985
25	0.354530998775171	0.310826213417005	0.478043594553883	0.490567261718452	0.711899488848181	0.499245988573561	0.560767924061381	0.519408366183328	0.401178940329724	0.187589041272549
26	0.365735942592231	0.321012714979453	0.491443570781482	0.50412769121442	0.725889971238515	0.512910313685838	0.574987955124233	0.53329038801164	0.41333714456481	0.194312437218104
27	0.376746375494429	0.331048652466334	0.504499534825255	0.517327159911646	0.739201060188235	0.526201773525918	0.588747616158334	0.546771423812563	0.425248493870805	0.20098019130832
28	0.387565674071296	0.34093625132676	0.517220318371213	0.530175276111864	0.751865747801132	0.539130542654937	0.602061811530802	0.559863056178034	0.436918000283604	0.207592764027169
29	0.398197156296853	0.350677704116048	0.529614526373056	0.542681392356451	0.763915424047622	0.551706517995691	0.614944963083511	0.572576533133637	0.448350574076887	0.214150612047724
